Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.30693817138672,84.97652287764004,81.20527837641917,84.55292316229209,201662400
2020-06-12,82.00889587402344,84.18740853476542,80.90027823694467,83.44187634114364,200146000
2020-06-15,83.02310943603516,83.67424321088224,80.5032957450343,80.66547714891838,138808800
2020-06-16,85.22340393066406,85.49451390772815,83.44186840333514,85.07332981023045,165428800
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400
2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400
2020-06-19,84.65217590332031,86.3078449275457,83.54597361995395,85.84309961565448,264476000
2020-06-22,86.86697387695312,87.00978658675993,84.99829398313842,85.04428539322777,135445200
2020-06-23,88.72114562988281,90.13718045697547,87.68998051908838,88.1087417587427,212155600
2020-06-24,87.1550521850586,89.26821268122214,86.78228229668392,88.3508144843821,192623200
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400
2020-06-26,85.59860229492188,88.42824869367755,85.4509437109353,88.20797597788908,205256800
2020-06-29,87.57136535644531,87.66577111516035,85.02976731524565,85.50661981464565,130646000
2020-06-30,88.3023910522461,88.58802392767775,87.14052040168764,87.15988171149978,140223200
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600
2020-07-06,90.49299621582031,90.96016437699369,89.5296068531223,89.56107543992535,118655600
2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353977,117092000
2020-07-09,92.71025085449219,93.25729463316677,91.66456287634601,93.20404179945581,125642800
2020-07-10,92.87242889404297,92.93052759776583,91.69603540831204,92.30601639495103,90257200
2020-07-13,92.44400024414062,96.77924249240976,92.2309888780557,94.17470651308925,191649200
2020-07-14,93.97380065917969,94.1650203886337,90.89483503243176,91.82674866099546,170989200
2020-07-15,94.62007141113281,96.09419752364778,93.42430934647335,95.84487913129125,153198000
2020-07-16,93.4557876586914,94.31024858615012,92.85790656415841,93.49451766571708,110577600
2020-07-17,93.26696014404297,94.06090662183887,92.79494615025625,93.90599401950857,92186800
2020-07-20,95.23248291015625,95.37045717183655,93.01040144233045,93.35412562962276,90318000
2020-07-21,93.9181137084961,96.09662665534265,93.66879530005893,96.02158957813295,103433200
2020-07-22,94.18193817138672,94.86211761268852,93.53322731563136,93.620364272229,89001600
2020-07-23,89.89511108398438,93.99313346599342,89.08664175912257,93.91567346927818,197004400
2020-07-24,89.67240905761719,90.01613315170617,86.31265765589474,88.09662345174227,185438800
2020-07-27,91.79766845703125,91.88965127303891,90.50993119389801,90.73261943445108,121214000
2020-07-28,90.2896728515625,91.54594911832494,90.2848269844815,91.36924487069622,103625600
2020-07-29,92.0203857421875,92.20435141750036,90.73506372270917,90.77137079362801,90329200
2020-07-30,93.13386535644531,93.23794810661174,90.78833214151663,91.19498617960477,158130000
2020-07-31,102.8839111328125,103.03398529349649,97.6215868383854,99.61614157613516,374336800
2020-08-03,105.47632598876953,108.09053834247213,104.4645296144692,104.7622549635953,308151200
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600
2020-08-05,106.56558990478516,106.88510690463526,105.43760344433963,105.90235611566642,121776800
2020-08-06,110.28357696533203,110.77737527223312,106.30900549573542,106.89720218347466,202428800
2020-08-07,107.77620697021484,110.26176460572711,106.98082882286342,109.80587577731004,198045600
2020-08-10,109.34272766113281,110.35877585729011,106.6971231069657,109.21905362761316,212403600
2020-08-11,106.09086608886719,109.10505737675727,105.83139636601508,108.60794885006547,187902400
2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000
2020-08-13,111.55667877197266,112.55817781440562,110.50667808377885,110.99409224252035,210082000
2020-08-14,111.45722961425781,111.54695097773372,109.65065103503774,111.38205726105852,165565200
2020-08-17,111.16625213623047,112.60181637912858,110.54062239475888,112.57756555807367,119561600
2020-08-18,112.09257507324219,112.51693852673742,110.58426581680665,110.91890789561272,105633600
2020-08-19,112.23322296142578,113.64453639963617,112.13865437861999,112.49996719549999,145538000
2020-08-20,114.72362518310547,114.8375973733061,112.2574641314498,112.27444044495672,126907200
2020-08-21,120.63560485839844,121.11816429854593,115.66933795665102,115.68145966507578,338054800
2020-08-24,122.07846069335938,124.91806397068724,120.2161130032418,124.83318239328597,345937600
2020-08-25,121.07694244384766,121.42128630177416,119.35766525675145,120.95327585147248,211495600
2020-08-26,122.7234878540039,123.17937664467517,121.32672345710665,122.39127306939878,163022400
2020-08-27,121.25640869140625,123.65709200762272,120.11425938434616,123.32487721481381,155552400
2020-08-28,121.06000518798828,122.64590698975564,120.83690796249397,122.22881796842402,187630000
2020-08-31,125.16539001464844,127.06654483126823,122.21667670793738,123.74923681098468,225702700
2020-09-01,130.15106201171875,130.75245576113278,126.61066398001222,128.7737011544299,151948100
2020-09-02,127.45452117919922,133.8369490459464,123.18664339139957,133.45865994566697,200119000
2020-09-03,117.25041961669922,124.97140947448622,116.88183227033254,123.09936731503697,257599600
2020-09-04,117.3280029296875,119.98572845730746,107.56036930998823,116.46472703859587,332607200
2020-09-08,109.43241119384766,115.4171459794859,109.29661549435876,110.5284785969539,231366600
2020-09-09,113.79731750488281,115.56266939432574,111.799173992742,113.7391214492864,176940500
2020-09-10,110.08230590820312,116.88182317054356,109.12203408038299,116.74602745349068,182274400
2020-09-11,108.63705444335938,111.77007275174712,106.6971070425851,111.12988655734183,180860300
2020-09-14,111.8961410522461,112.44902563888213,109.413011315819,111.27535861813932,140150100
2020-09-15,112.07073974609375,115.26195346815392,110.19869058392199,114.7769667152629,184642000
2020-09-16,108.7631607055664,112.51696201625585,108.67586661477294,111.7700854383201,154679000
2020-09-17,107.02690124511719,108.83105303274593,105.44584667867372,106.42552224944927,178011000
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161683,287104900
2020-09-21,106.77468872070312,106.88138640178967,100.00427017683465,101.40103443810513,195713800
2020-09-22,108.4527359008789,109.47121104759135,105.88231201688097,109.29661551959238,183055400
2020-09-23,103.90357971191406,108.74374613747926,103.56408301527631,108.2684611226227,150718700
2020-09-24,104.97054290771484,106.93958810787352,101.84722676940335,102.01212050333626,167743300
2020-09-25,108.90863037109375,109.06382969318265,104.43705165768294,105.17423363698332,149981400
2020-09-28,111.50816345214844,111.85735453793174,109.39362072171006,111.5566650919616,137672400
2020-09-29,110.6642837524414,111.84765272079834,110.15990073985728,111.1104781178147,99382200
2020-09-30,112.33263397216797,113.73910005377913,110.20839693905525,110.37329066576835,142675200
2020-10-01,113.2832260131836,114.18530182393523,112.35205217632898,114.10770215411938,116120400
2020-10-02,109.62641906738281,111.90586307346008,108.85044458473479,109.50032515653433,144712000
2020-10-05,113.00194549560547,113.14744304282974,110.14052580154997,110.48971695476313,106243800
2020-10-06,109.76222229003906,112.63334341918222,108.87954271233731,112.22594886007512,161498200
2020-10-07,111.62457275390625,112.08046156708008,110.70309331868141,111.17838574960963,96849000
2020-10-08,111.51787567138672,112.90493833599005,111.14928093514196,112.75944080327828,83477200
2020-10-09,113.45782470703125,113.48692273393875,111.46937566481606,111.81856678833006,100506900
2020-10-12,120.66471862792969,121.42129686008033,115.69845107798898,116.45502931013961,240226800
2020-10-13,117.46379089355469,121.62497815056649,116.0573322604358,121.5085786649449,262330500
2020-10-14,117.55110931396484,119.33585728240598,116.02825097556021,117.36681195189107,150712000
2020-10-15,117.08552551269531,117.56081055796655,114.60239518602361,115.15527990408137,112559200
2020-10-16,115.44624328613281,117.90028246955836,115.24254973816036,117.63838547908625,115393800
2020-10-19,112.49754333496094,116.80422116143153,112.18715207359088,116.35803418573154,120639300
2020-10-20,113.98160552978516,115.40746797741103,112.15805033404632,112.71093501778782,124423700
2020-10-21,113.36083221435547,115.14558032107824,112.95343762450592,113.16683302863848,89946000
2020-10-22,112.27445983886719,114.49570058030427,111.14928675399084,113.92341222842757,101988000
2020-10-23,111.58578491210938,113.05044739689119,110.84860276475848,112.8952480394225,82572600
2020-10-26,111.59546661376953,113.05042702646372,109.49061825916863,110.58669317293085,111850700
2020-10-27,113.09891510009766,113.75849741390176,111.10077194371063,112.02224386138344,92276800
2020-10-28,107.8610610961914,111.96405267029793,107.76406521649079,111.59546536731106,143937800
2020-10-29,111.85735321044922,113.41901126991604,108.83103296967955,108.99593410290058,146129200
2020-10-30,105.5913314819336,108.6273463236584,104.48556211975591,107.72527053869118,190272600
2020-11-02,105.5040283203125,107.35668150297613,104.09756951905206,105.83382320217856,122866900
2020-11-03,107.12388610839844,108.14235394209176,105.46523215040254,106.36730788899447,107624400
2020-11-04,111.49847412109375,112.119256698551,108.97654397513469,110.71279779031768,138235500
2020-11-05,115.45597076416016,116.0282591074031,113.3608313760952,114.40839736997158,126387100
2020-11-06,115.3248062133789,115.82034093796346,112.83738439067113,114.96529408792372,114457900
2020-11-09,113.0219955444336,118.53123307425452,112.75965407719045,117.08348090470506,154515300
2020-11-10,112.6819076538086,114.25597110360664,110.89407325748324,112.27381767890381,138023400
2020-11-11,116.10213470458984,116.23816473460168,113.13861486438257,113.867350345052,112295000
2020-11-12,115.8300552368164,117.11262917137141,115.2082016572188,116.22843412444456,103162300
2020-11-13,115.87863159179688,116.27700303551688,114.52804275815001,116.05352836084144,81581900
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000
2020-11-17,116.00495147705078,117.24865863043144,115.58714291023577,116.16041857776305,74271000
2020-11-18,114.6834945678711,116.42274359265693,114.65434634387621,115.24705160870013,76322100
2020-11-19,115.27619934082031,115.68428930116418,113.4980835539356,114.25596702688232,74113000
2020-11-20,114.0130615234375,115.40251710432108,113.96448361868471,115.27620565626937,73604300
2020-11-23,110.62201690673828,114.2851304944073,110.5248536828197,113.85760341347095,127959300
2020-11-24,111.90460968017578,112.56533009298217,109.39775804807978,110.68033950800988,113874200
2020-11-25,112.74020385742188,113.43979090606146,111.90458681744444,112.27381743371453,76499200
2020-11-27,113.28433990478516,114.15882383972767,112.92483519653295,113.26491022315516,46691300
2020-11-30,115.67459869384766,117.5401594833683,113.49810369299398,113.6535707986605,169410200
2020-12-01,119.24051666259766,119.96925188593028,116.60735427852516,117.57900124296866,127728200
2020-12-02,119.59033203125,119.87211059203429,117.46242241782213,118.56038101970898,89004200
2020-12-03,119.45430755615234,120.270487635051,118.74500184780301,120.01785729073868,78967600
2020-12-04,118.78387451171875,119.37657991827966,118.07456876821664,119.12394956144712,78260400
2020-12-07,120.24131774902344,121.03806800243322,118.78384723085345,118.84214367939516,86712000
2020-12-08,120.85343170166016,121.43642573810529,119.6000063842265,120.84372057064262,82225500
2020-12-09,118.3271713256836,122.37893756571138,117.56928784632052,120.99920059491815,115089200
2020-12-10,119.74579620361328,120.35793867044406,116.74340998030307,117.0834850101648,81312200
2020-12-11,118.9393310546875,119.27940607418536,117.13206676469383,118.95876073591047,86939800
2020-12-14,118.3271713256836,119.85265683014165,118.09397811966689,119.12392157489586,79184500
2020-12-15,124.25422668457031,124.27366377761385,120.61055011219938,120.81459511068267,157243700
2020-12-16,124.18620300292969,124.73032296084445,122.97164423038534,123.79755012617825,98208600
2020-12-17,125.05097198486328,125.90602613060179,124.40968137555939,125.24529842903367,94359800
2020-12-18,123.06883239746094,125.43965383144652,122.54414204339464,125.3036238225863,192541500
2020-12-21,124.59427642822266,124.67200995848317,119.94980548478038,121.47529080402495,121251600
2020-12-22,128.1408233642578,130.59908932336018,125.97403967211778,127.87847449783371,168904800
2020-12-23,127.2469482421875,128.67525626007807,127.07204400303686,128.4129221405959,88223700
2020-12-24,128.2282257080078,129.6759847359409,127.38289776059788,127.59666123656527,54930100
2020-12-28,132.814453125,133.44601785068772,129.72460743607215,130.1910087492954,124486200
2020-12-29,131.0460205078125,134.85487480481046,130.53104880605997,134.1358655444837,121047300
2020-12-30,129.92864990234375,132.13429294527648,129.61771571736733,131.7359140805847,96452100
2020-12-31,128.9278564453125,130.91973597132423,127.98535756948488,130.27844532518537,99116600
2021-01-04,125.7408447265625,129.8217592553949,123.16597863459702,129.73431458165692,143301900
2021-01-05,127.29545593261719,128.00476884946957,124.78860513373438,125.23556923440636,97664900
2021-01-06,123.01052856445312,127.33436285992687,122.79676500387103,124.09877604874403,155088000
2021-01-07,127.20802307128906,127.89789896268525,124.2347856325796,124.72060913109178,109578200
2021-01-08,128.3059844970703,128.86954151504634,126.53757990692247,128.67520026141898,105158200
2021-01-11,125.32303619384766,126.47929859092635,124.85664974689551,125.527088604103,100384500
2021-01-12,125.14815521240234,126.01292057820679,123.26315737935117,124.85665810373773,91951100
2021-01-13,127.17887115478516,127.72299108513502,124.84692436009828,125.10925836684517,88636800
2021-01-14,125.2550277709961,127.28576659581172,125.10927181431389,127.09144014639318,90221800
2021-01-15,123.53521728515625,126.52789226757409,123.39918727805356,125.12871800814145,111598500
2021-01-19,124.20564270019531,125.06069683837403,123.340877429049,124.15705738304294,90757300
2021-01-20,128.28662109375,128.73358547720886,124.90529186982914,125.01217369025422,104319500
2021-01-21,132.98931884765625,135.70993338633443,129.80231790485385,130.00637029637122,120150900
2021-01-22,135.126953125,135.88483658611096,131.19177987621222,132.41604973812463,114459400
2021-01-25,138.86781311035156,140.97628571065687,132.6686993609781,139.0135690829673,157611700
2021-01-26,139.10101318359375,140.20869037046396,137.3617564370404,139.52854031294,98390600
2021-01-27,138.03216552734375,140.208660067174,136.42895396495652,139.3633171255217,140843800
2021-01-28,133.20310974121094,137.9641898687069,132.82416793009364,135.56422012291074,142621100
2021-01-29,128.21853637695312,132.86300755142042,126.51815423658083,131.97880528014946,177523800
2021-02-01,130.3367462158203,131.5415940017464,127.21775238608966,129.95780442586786,106239800
2021-02-02,131.16262817382812,132.44519444855226,130.7933975854858,131.8816374338767,83305400
2021-02-03,130.14239501953125,131.92051071941538,129.82174974648763,131.91078476116337,89880900
2021-02-04,133.49459838867188,133.5043095225396,130.7739834636992,132.43550657690793,84183100
2021-02-05,133.08103942871094,133.7232884555335,132.20525610000038,133.6551792335879,75693800
2021-02-08,133.2270050048828,133.27566293088242,131.29053239728702,132.37067302189544,71297200
2021-02-09,132.3511962890625,134.17090160726997,132.19551172596402,132.94478730279516,76774200
2021-02-10,131.74789428710938,133.30485887781032,130.78452077617774,132.80856880476307,73046600
2021-02-11,131.494873046875,132.72097244544923,130.17145780866096,132.24414858851415,64280000
2021-02-12,131.72842407226562,131.88412349618312,130.09362466607496,130.73587365349886,60145100
2021-02-16,129.60707092285156,132.35120265140839,129.21782237561078,131.84520181246612,80576300
2021-02-17,127.32025909423828,128.66314035492906,125.98711832566399,127.71923321492339,97918500
2021-02-18,126.22068786621094,126.50288006540657,123.98255701846796,125.7243978338029,96856700
2021-02-19,126.37635040283203,127.1937647700894,125.3351422926217,126.73640709556466,87668800
2021-02-22,122.6104736328125,126.23040308983671,122.22123254914695,124.56639727156255,103916400
2021-02-23,122.4742431640625,123.30137584564321,115.20519230196524,120.43073670834654,158273000
2021-02-24,121.97796630859375,122.1823162213377,118.94190197736167,121.57899955251936,111039900
2021-02-25,117.73526763916016,123.05812133844819,117.29737597808456,121.32600598694728,148199500
2021-02-26,117.99799346923828,121.49141551253575,117.93960247752109,119.29220956982277,164560400
2021-03-01,124.35233306884766,124.48856634693102,119.4868376397081,120.42101187120407,116307900
2021-03-02,121.75415802001953,125.25731317881322,121.6471165286429,124.95565484356455,102260900
2021-03-03,118.7764663696289,122.32827934815643,118.56238339310273,121.45248872789318,112966300
2021-03-04,116.89838409423828,120.27503892466773,115.42900990064756,118.47480719948628,178155000
2021-03-05,118.1536865234375,118.65970219404976,114.40725661331615,117.72552798386944,153766600
2021-03-08,113.22981262207031,117.74499188213018,113.08384627126932,117.67687524164398,154376600
2021-03-09,117.83256530761719,118.77647261328785,115.59444185391254,115.8279835568737,129525800
2021-03-10,116.75242614746094,118.88350799775948,116.23667741969722,118.41642461584055,111943300
2021-03-11,118.67915344238281,119.89552719538874,117.99798711036199,119.24355264557505,103026500
2021-03-12,117.774169921875,117.91040318694742,115.95447955662657,117.16112022904915,88105100
2021-03-15,120.65455627441406,120.66428934425417,117.18059275719496,118.14396621912681,92403800
2021-03-16,122.19205474853516,123.79766976227535,121.36492199120141,122.31855495993447,115227900
2021-03-17,121.40383911132812,122.47424657756945,119.04893377660937,120.71293967926185,111932600
2021-03-18,117.28760528564453,119.86631876877308,117.08325541441393,119.5743861389264,121229700
2021-03-19,116.76213836669922,118.16340319964601,116.46048007455593,116.67456302671786,185549500
2021-03-22,120.0707015991211,120.53779245026008,117.02490398115997,117.09302062360135,111912300
2021-03-23,119.2435531616211,120.89781850320577,118.85431207414345,120.01230226774646,95467100
2021-03-24,116.85945892333984,119.59387224546333,116.84000020937296,119.51602254128295,88530500
2021-03-25,117.34600830078125,118.38723138862223,115.79878440882977,116.32425877519718,98844700
2021-03-26,117.94933319091797,118.21207408800578,115.72093550893463,117.11246742653448,94071200
2021-03-29,118.12448120117188,119.28247132989765,117.48223975334861,118.37748900748083,80819200
2021-03-30,116.6745834350586,117.16113298447573,115.66255948137214,116.87893335491496,85671900
2021-03-31,118.86402130126953,120.19716192147256,117.89092248983737,118.37747189555346,118323800
2021-04-01,119.69116973876953,120.83942678607517,119.19488720011346,120.33341860340158,75089100
2021-04-05,122.51316833496094,122.7661761594041,119.75929632134557,120.53777850848313,88651200
2021-04-06,122.8148422241211,123.71009165590245,122.26990907854241,123.09704186712644,80171300
2021-04-07,124.45935821533203,124.4788169278638,121.77360301243874,122.44504366920103,83466700
2021-04-08,126.85317993164062,126.88237171232534,125.06268142419076,125.4811068462127,88844600
2021-04-09,129.42218017578125,129.46109760648577,125.9871415439433,126.30826602843275,106686700
2021-04-12,127.70955657958984,129.27624703550862,127.11596541683014,128.9551224869681,91420000
2021-04-13,130.81369018554688,131.0375136441806,128.38094270892825,128.87723269707828,91266500
2021-04-14,128.478271484375,131.36837696548068,128.1182295730411,131.3099933958929,87222800
